insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (449, 'Faker Internal Movement', 'Lot E', '30/06/2023', '25/11/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (494, 'Faker Internal Movement', 'Lot A', '25/04/2023', '16/04/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (47, 'Faker Internal Movement', 'Lot E', '19/10/2022', '18/07/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (482, 'Faker Internal Movement', 'Lot B', '29/07/2023', '16/03/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (725, 'Faker Internal Movement', 'Lot D', '26/07/2023', '29/06/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (816, 'Faker Internal Movement', 'Lot D', '15/04/2023', '16/10/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (202, 'Faker Internal Movement', 'Lot C', '11/07/2023', '22/11/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (752, 'Faker Internal Movement', 'Lot A', '15/07/2023', '15/12/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (634, 'Faker Internal Movement', 'Lot E', '16/11/2022', '28/06/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (90, 'Faker Internal Movement', 'Lot B', '14/05/2023', '16/12/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (248, 'Faker Internal Movement', 'Lot B', '30/04/2023', '26/01/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (504, 'Faker Internal Movement', 'Lot B', '06/05/2023', '17/08/2023');
--insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (354, 'Faker Internal Movement', 'Lot D', '20/12/2022', '16/07/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (663, 'Faker Internal Movement', 'Lot B', '07/11/2022', '14/04/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (133, 'Faker Internal Movement', 'Lot D', '11/05/2023', '21/03/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (281, 'Faker Internal Movement', 'Lot E', '15/02/2023', '14/03/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (664, 'Faker Internal Movement', 'Lot D', '07/06/2023', '09/07/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (143, 'Faker Internal Movement', 'Lot A', '07/03/2023', '07/05/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (966, 'Faker Internal Movement', 'Lot E', '06/01/2023', '10/05/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (677, 'Faker Internal Movement', 'Lot C', '29/10/2022', '26/06/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (296, 'Faker Internal Movement', 'Lot E', '05/11/2022', '20/12/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (581, 'Faker Internal Movement', 'Lot A', '11/04/2023', '17/01/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (911, 'Faker Internal Movement', 'Lot C', '01/04/2023', '12/08/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (720, 'Faker Internal Movement', 'Lot A', '14/11/2022', '10/08/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (292, 'Faker Internal Movement', 'Lot D', '09/06/2023', '18/11/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (570, 'Faker Internal Movement', 'Lot D', '02/01/2023', '20/10/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (430, 'Faker Internal Movement', 'Lot E', '30/12/2022', '19/07/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (721, 'Faker Internal Movement', 'Lot E', '19/10/2022', '22/03/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (963, 'Faker Internal Movement', 'Lot D', '30/04/2023', '13/04/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (664, 'Faker Internal Movement', 'Lot E', '20/12/2022', '11/06/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (325, 'Faker Internal Movement', 'Lot B', '31/05/2023', '03/01/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (941, 'Faker Internal Movement', 'Lot D', '16/08/2023', '04/04/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (821, 'Faker Internal Movement', 'Lot E', '19/04/2023', '27/07/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (195, 'Faker Internal Movement', 'Lot C', '10/12/2022', '23/04/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (941, 'Faker Internal Movement', 'Lot A', '05/12/2022', '16/05/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (357, 'Faker Internal Movement', 'Lot E', '22/02/2023', '20/07/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (954, 'Faker Internal Movement', 'Lot C', '04/03/2023', '22/06/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (251, 'Faker Internal Movement', 'Lot E', '07/02/2023', '11/04/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (402, 'Faker Internal Movement', 'Lot C', '02/04/2023', '23/02/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (562, 'Faker Internal Movement', 'Lot C', '24/02/2023', '29/11/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (572, 'Faker Internal Movement', 'Lot D', '27/07/2023', '28/10/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (773, 'Faker Internal Movement', 'Lot D', '12/06/2023', '15/11/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (626, 'Faker Internal Movement', 'Lot B', '29/05/2023', '30/10/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (344, 'Faker Internal Movement', 'Lot E', '02/08/2023', '12/06/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (342, 'Faker Internal Movement', 'Lot B', '13/12/2022', '12/04/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (639, 'Faker Internal Movement', 'Lot A', '04/11/2022', '18/05/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (849, 'Faker Internal Movement', 'Lot C', '17/03/2023', '07/11/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (462, 'Faker Internal Movement', 'Lot C', '29/11/2022', '22/12/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (253, 'Faker Internal Movement', 'Lot D', '09/02/2023', '17/06/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (709, 'Faker Internal Movement', 'Lot D', '20/07/2023', '22/03/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (80, 'Faker Internal Movement', 'Lot E', '06/05/2023', '26/11/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (969, 'Faker Internal Movement', 'Lot C', '13/12/2022', '13/11/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (580, 'Faker Internal Movement', 'Lot B', '29/03/2023', '15/08/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (920, 'Faker Internal Movement', 'Lot C', '06/11/2022', '19/10/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (235, 'Faker Internal Movement', 'Lot D', '13/04/2023', '12/06/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (767, 'Faker Internal Movement', 'Lot C', '30/12/2022', '21/06/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (185, 'Faker Internal Movement', 'Lot E', '13/03/2023', '24/05/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (352, 'Faker Internal Movement', 'Lot E', '25/04/2023', '31/05/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (759, 'Faker Internal Movement', 'Lot C', '30/01/2023', '31/07/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (578, 'Faker Internal Movement', 'Lot E', '05/08/2023', '04/07/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (376, 'Faker Internal Movement', 'Lot A', '21/07/2023', '26/07/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (309, 'Faker Internal Movement', 'Lot B', '07/07/2023', '23/10/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (536, 'Faker Internal Movement', 'Lot B', '15/10/2022', '16/12/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (582, 'Faker Internal Movement', 'Lot C', '11/06/2023', '02/05/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (494, 'Faker Internal Movement', 'Lot E', '14/05/2023', '30/01/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (882, 'Faker Internal Movement', 'Lot B', '22/10/2022', '03/08/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (855, 'Faker Internal Movement', 'Lot B', '19/05/2023', '24/03/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (57, 'Faker Internal Movement', 'Lot C', '05/12/2022', '15/06/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (27, 'Faker Internal Movement', 'Lot E', '18/11/2022', '20/12/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (628, 'Faker Internal Movement', 'Lot C', '30/06/2023', '09/04/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (55, 'Faker Internal Movement', 'Lot B', '19/02/2023', '25/07/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (691, 'Faker Internal Movement', 'Lot E', '02/08/2023', '12/12/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (806, 'Faker Internal Movement', 'Lot D', '06/08/2023', '23/12/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (72, 'Faker Internal Movement', 'Lot C', '31/01/2023', '30/10/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (705, 'Faker Internal Movement', 'Lot B', '03/06/2023', '16/06/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (634, 'Faker Internal Movement', 'Lot D', '23/06/2023', '15/04/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (508, 'Faker Internal Movement', 'Lot C', '05/06/2023', '29/05/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (631, 'Faker Internal Movement', 'Lot A', '02/04/2023', '25/02/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (909, 'Faker Internal Movement', 'Lot B', '14/12/2022', '16/03/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (115, 'Faker Internal Movement', 'Lot E', '25/06/2023', '30/10/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (82, 'Faker Internal Movement', 'Lot B', '20/06/2023', '08/04/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (187, 'Faker Internal Movement', 'Lot D', '25/10/2022', '24/05/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (172, 'Faker Internal Movement', 'Lot A', '26/05/2023', '05/12/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (595, 'Faker Internal Movement', 'Lot A', '14/02/2023', '16/06/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (60, 'Faker Internal Movement', 'Lot D', '30/05/2023', '07/07/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (627, 'Faker Internal Movement', 'Lot D', '25/04/2023', '28/03/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (342, 'Faker Internal Movement', 'Lot D', '28/07/2023', '15/04/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (399, 'Faker Internal Movement', 'Lot E', '03/04/2023', '27/01/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (1003, 'Faker Internal Movement', 'Lot D', '15/05/2023', '13/11/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (467, 'Faker Internal Movement', 'Lot A', '02/06/2023', '25/11/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (688, 'Faker Internal Movement', 'Lot D', '25/10/2022', '08/12/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (343, 'Faker Internal Movement', 'Lot B', '31/05/2023', '04/01/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (388, 'Faker Internal Movement', 'Lot A', '29/06/2023', '03/11/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (844, 'Faker Internal Movement', 'Lot E', '24/12/2022', '07/02/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (966, 'Faker Internal Movement', 'Lot A', '09/02/2023', '20/06/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (877, 'Faker Internal Movement', 'Lot D', '29/05/2023', '02/06/2023');
--insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (704, 'Faker Internal Movement', 'Lot D', '14/02/2023', '28/02/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (315, 'Faker Internal Movement', 'Lot D', '15/08/2023', '14/06/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (783, 'Faker Internal Movement', 'Lot E', '20/07/2023', '25/06/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (930, 'Faker Internal Movement', 'Lot E', '13/11/2022', '08/06/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (614, 'Faker Internal Movement', 'Lot C', '25/07/2023', '16/01/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (698, 'Faker Internal Movement', 'Lot D', '04/12/2022', '21/06/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (17, 'Faker Internal Movement', 'Lot A', '08/07/2023', '11/10/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (415, 'Faker Internal Movement', 'Lot E', '25/11/2022', '23/10/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (600, 'Faker Internal Movement', 'Lot D', '31/03/2023', '12/07/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (329, 'Faker Internal Movement', 'Lot B', '02/02/2023', '22/04/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (105, 'Faker Internal Movement', 'Lot D', '17/05/2023', '22/10/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (781, 'Faker Internal Movement', 'Lot B', '26/07/2023', '22/11/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (869, 'Faker Internal Movement', 'Lot B', '30/06/2023', '19/05/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (947, 'Faker Internal Movement', 'Lot B', '29/04/2023', '12/10/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (545, 'Faker Internal Movement', 'Lot B', '16/08/2023', '24/06/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (724, 'Faker Internal Movement', 'Lot D', '24/03/2023', '05/11/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (390, 'Faker Internal Movement', 'Lot B', '16/12/2022', '03/02/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (875, 'Faker Internal Movement', 'Lot C', '10/12/2022', '04/04/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (569, 'Faker Internal Movement', 'Lot A', '17/12/2022', '04/06/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (833, 'Faker Internal Movement', 'Lot D', '18/04/2023', '20/02/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (121, 'Faker Internal Movement', 'Lot C', '13/06/2023', '22/03/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (145, 'Faker Internal Movement', 'Lot E', '14/11/2022', '27/11/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (91, 'Faker Internal Movement', 'Lot C', '15/12/2022', '04/07/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (525, 'Faker Internal Movement', 'Lot E', '04/11/2022', '17/05/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (988, 'Faker Internal Movement', 'Lot B', '12/03/2023', '02/06/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (63, 'Faker Internal Movement', 'Lot E', '04/04/2023', '22/07/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (530, 'Faker Internal Movement', 'Lot D', '20/04/2023', '03/07/2023');
--insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (856, 'Faker Internal Movement', 'Lot D', '17/04/2023', '20/11/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (930, 'Faker Internal Movement', 'Lot C', '25/07/2023', '19/05/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (183, 'Faker Internal Movement', 'Lot A', '12/06/2023', '11/05/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (552, 'Faker Internal Movement', 'Lot E', '31/03/2023', '25/10/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (249, 'Faker Internal Movement', 'Lot E', '24/02/2023', '16/01/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (332, 'Faker Internal Movement', 'Lot A', '17/07/2023', '04/07/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (976, 'Faker Internal Movement', 'Lot C', '25/06/2023', '14/11/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (489, 'Faker Internal Movement', 'Lot C', '20/05/2023', '06/06/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (681, 'Faker Internal Movement', 'Lot E', '15/07/2023', '14/08/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (844, 'Faker Internal Movement', 'Lot C', '28/12/2022', '23/04/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (231, 'Faker Internal Movement', 'Lot A', '26/05/2023', '23/04/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (207, 'Faker Internal Movement', 'Lot C', '08/02/2023', '02/02/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (538, 'Faker Internal Movement', 'Lot B', '19/06/2023', '30/04/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (795, 'Faker Internal Movement', 'Lot B', '13/03/2023', '19/10/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (788, 'Faker Internal Movement', 'Lot C', '03/03/2023', '05/02/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (230, 'Faker Internal Movement', 'Lot A', '21/04/2023', '17/05/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (912, 'Faker Internal Movement', 'Lot D', '07/02/2023', '20/03/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (189, 'Faker Internal Movement', 'Lot B', '06/11/2022', '12/11/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (933, 'Faker Internal Movement', 'Lot E', '06/06/2023', '09/12/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (951, 'Faker Internal Movement', 'Lot D', '03/03/2023', '11/02/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (629, 'Faker Internal Movement', 'Lot B', '13/01/2023', '10/03/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (484, 'Faker Internal Movement', 'Lot D', '17/07/2023', '08/12/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (542, 'Faker Internal Movement', 'Lot C', '11/02/2023', '13/01/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (835, 'Faker Internal Movement', 'Lot D', '05/02/2023', '21/08/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (909, 'Faker Internal Movement', 'Lot A', '13/02/2023', '22/11/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (192, 'Faker Internal Movement', 'Lot D', '02/12/2022', '14/02/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (122, 'Faker Internal Movement', 'Lot A', '15/04/2023', '31/10/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (860, 'Faker Internal Movement', 'Lot C', '04/11/2022', '17/10/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (634, 'Faker Internal Movement', 'Lot E', '04/01/2023', '02/05/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (682, 'Faker Internal Movement', 'Lot A', '13/04/2023', '29/04/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (635, 'Faker Internal Movement', 'Lot A', '22/02/2023', '06/06/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (635, 'Faker Internal Movement', 'Lot C', '16/03/2023', '16/11/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (780, 'Faker Internal Movement', 'Lot C', '11/03/2023', '10/01/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (611, 'Faker Internal Movement', 'Lot B', '27/06/2023', '21/11/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (204, 'Faker Internal Movement', 'Lot D', '11/11/2022', '21/10/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (166, 'Faker Internal Movement', 'Lot E', '18/07/2023', '16/05/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (688, 'Faker Internal Movement', 'Lot E', '14/04/2023', '01/11/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (840, 'Faker Internal Movement', 'Lot A', '20/08/2023', '01/12/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (332, 'Faker Internal Movement', 'Lot A', '22/02/2023', '09/03/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (426, 'Faker Internal Movement', 'Lot B', '15/12/2022', '26/07/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (124, 'Faker Internal Movement', 'Lot A', '26/03/2023', '27/06/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (926, 'Faker Internal Movement', 'Lot E', '02/08/2023', '27/06/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (610, 'Faker Internal Movement', 'Lot E', '23/01/2023', '16/05/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (387, 'Faker Internal Movement', 'Lot B', '12/02/2023', '27/07/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (6, 'Faker Internal Movement', 'Lot A', '18/01/2023', '22/02/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (891, 'Faker Internal Movement', 'Lot A', '26/10/2022', '26/03/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (417, 'Faker Internal Movement', 'Lot B', '04/05/2023', '27/11/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (276, 'Faker Internal Movement', 'Lot B', '04/05/2023', '29/12/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (550, 'Faker Internal Movement', 'Lot C', '15/01/2023', '15/07/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (177, 'Faker Internal Movement', 'Lot D', '05/12/2022', '09/08/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (649, 'Faker Internal Movement', 'Lot C', '04/05/2023', '10/12/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (668, 'Faker Internal Movement', 'Lot C', '28/06/2023', '06/05/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (752, 'Faker Internal Movement', 'Lot D', '26/05/2023', '02/01/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (811, 'Faker Internal Movement', 'Lot E', '20/11/2022', '05/02/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (269, 'Faker Internal Movement', 'Lot D', '18/03/2023', '10/12/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (417, 'Faker Internal Movement', 'Lot A', '24/05/2023', '16/04/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (714, 'Faker Internal Movement', 'Lot B', '11/10/2022', '11/11/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (519, 'Faker Internal Movement', 'Lot B', '16/02/2023', '26/07/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (22, 'Faker Internal Movement', 'Lot E', '19/05/2023', '01/11/2022');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (104, 'Faker Internal Movement', 'Lot D', '20/11/2022', '13/06/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (190, 'Faker Internal Movement', 'Lot A', '16/05/2023', '07/07/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (8, 'Faker Internal Movement', 'Lot D', '28/10/2022', '24/08/2023');
insert into InternalMovement (StoredMedication_Id, Description, Batch, Date, Created_at) values (121, 'Faker Internal Movement', 'Lot B', '27/05/2023', '28/12/2022');
